MATCH_ID,MATCH_DATE,TOURNAMENT,TEAM_ID,OPP_TEAM_ID,GOALS,OPP_GOALS,IS_HOST,TOURNAMENT_CATEGORY
182,1906-02-17,British Home Championship,England,Northern Ireland,5.0,0.0,0,Other
183,1906-03-03,British Home Championship,Scotland,Wales,0.0,2.0,1,Other
183,1906-03-03,British Home Championship,Wales,Scotland,2.0,0.0,0,Other
184,1906-03-17,British Home Championship,Northern Ireland,Scotland,0.0,1.0,1,Other
184,1906-03-17,British Home Championship,Scotland,Northern Ireland,1.0,0.0,0,Other
185,1906-03-19,British Home Championship,Wales,England,0.0,1.0,1,Other
185,1906-03-19,British Home Championship,England,Wales,1.0,0.0,0,Other
186,1906-03-29,Muratti Vase,Jersey,Guernsey,1.0,2.0,1,Other
186,1906-03-29,Muratti Vase,Guernsey,Jersey,2.0,1.0,0,Other
187,1906-04-01,Friendly,Hungary,Czechoslovakia,1.0,1.0,1,Friendly
187,1906-04-01,Friendly,Czechoslovakia,Hungary,1.0,1.0,0,Friendly
188,1906-04-02,British Home Championship,Wales,Northern Ireland,4.0,4.0,1,Other
188,1906-04-02,British Home Championship,Northern Ireland,Wales,4.0,4.0,0,Other
189,1906-04-02,Muratti Vase,Guernsey,Alderney,1.0,0.0,1,Other
189,1906-04-02,Muratti Vase,Alderney,Guernsey,0.0,1.0,0,Other
190,1906-04-07,British Home Championship,Scotland,England,2.0,1.0,1,Other
190,1906-04-07,British Home Championship,England,Scotland,1.0,2.0,0,Other
191,1906-04-22,Friendly,France,Belgium,0.0,5.0,1,Friendly
191,1906-04-22,Friendly,Belgium,France,5.0,0.0,0,Friendly
192,1906-04-29,Friendly,Belgium,Netherlands,5.0,0.0,1,Friendly
192,1906-04-29,Friendly,Netherlands,Belgium,0.0,5.0,0,Friendly
193,1906-05-13,Friendly,Netherlands,Belgium,2.0,3.0,1,Friendly
193,1906-05-13,Friendly,Belgium,Netherlands,3.0,2.0,0,Friendly
194,1906-07-09,Friendly,Argentina,South Africa,0.0,1.0,1,Friendly
194,1906-07-09,Friendly,South Africa,Argentina,1.0,0.0,0,Friendly
195,1906-08-15,Copa Lipton,Uruguay,Argentina,0.0,2.0,1,Other
195,1906-08-15,Copa Lipton,Argentina,Uruguay,2.0,0.0,0,Other
196,1906-10-07,Friendly,Czechoslovakia,Hungary,4.0,4.0,1,Friendly
196,1906-10-07,Friendly,Hungary,Czechoslovakia,4.0,4.0,0,Friendly
197,1906-10-21,Copa Newton,Argentina,Uruguay,2.0,1.0,1,Other
197,1906-10-21,Copa Newton,Uruguay,Argentina,1.0,2.0,0,Other
198,1906-11-04,Friendly,Hungary,Austria,3.0,1.0,1,Friendly
198,1906-11-04,Friendly,Austria,Hungary,1.0,3.0,0,Friendly
199,1907-02-16,British Home Championship,England,Northern Ireland,1.0,0.0,1,Other
199,1907-02-16,British Home Championship,Northern Ireland,England,0.0,1.0,0,Other
200,1907-02-23,British Home Championship,Northern Ireland,Wales,2.0,3.0,1,Other
200,1907-02-23,British Home Championship,Wales,Northern Ireland,3.0,2.0,0,Other
201,1907-03-04,British Home Championship,Wales,Scotland,1.0,0.0,1,Other
201,1907-03-04,British Home Championship,Scotland,Wales,0.0,1.0,0,Other
202,1907-03-16,British Home Championship,Scotland,Northern Ireland,3.0,0.0,1,Other
202,1907-03-16,British Home Championship,Northern Ireland,Scotland,0.0,3.0,0,Other
203,1907-03-18,British Home Championship,England,Wales,1.0,1.0,1,Other
203,1907-03-18,British Home Championship,Wales,England,1.0,1.0,0,Other
204,1907-03-21,Muratti Vase,Alderney,Jersey,1.0,2.0,0,Other
204,1907-03-21,Muratti Vase,Jersey,Alderney,2.0,1.0,0,Other
205,1907-04-04,Muratti Vase,Jersey,Guernsey,2.0,3.0,1,Other
205,1907-04-04,Muratti Vase,Guernsey,Jersey,3.0,2.0,0,Other
206,1907-04-06,British Home Championship,England,Scotland,1.0,1.0,1,Other
206,1907-04-06,British Home Championship,Scotland,England,1.0,1.0,0,Other
207,1907-04-07,Friendly,Hungary,Czechoslovakia,5.0,2.0,1,Friendly
207,1907-04-07,Friendly,Czechoslovakia,Hungary,2.0,5.0,0,Friendly
208,1907-04-14,Friendly,Belgium,Netherlands,1.0,3.0,1,Friendly
208,1907-04-14,Friendly,Netherlands,Belgium,3.0,1.0,0,Friendly
209,1907-04-21,Friendly,Belgium,France,1.0,2.0,1,Friendly
209,1907-04-21,Friendly,France,Belgium,2.0,1.0,0,Friendly
210,1907-05-05,Friendly,Austria,Hungary,3.0,1.0,1,Friendly
210,1907-05-05,Friendly,Hungary,Austria,1.0,3.0,0,Friendly
211,1907-05-09,Friendly,Netherlands,Belgium,1.0,2.0,1,Friendly
211,1907-05-09,Friendly,Belgium,Netherlands,2.0,1.0,0,Friendly
212,1907-10-06,Friendly,Czechoslovakia,Hungary,5.0,3.0,1,Friendly
212,1907-10-06,Friendly,Hungary,Czechoslovakia,3.0,5.0,0,Friendly
213,1907-11-03,Friendly,Hungary,Austria,4.0,1.0,1,Friendly
213,1907-11-03,Friendly,Austria,Hungary,1.0,4.0,0,Friendly
214,1908-02-15,British Home Championship,Northern Ireland,England,1.0,3.0,1,Other
214,1908-02-15,British Home Championship,England,Northern Ireland,3.0,1.0,0,Other
215,1908-03-07,British Home Championship,Scotland,Wales,2.0,1.0,1,Other
215,1908-03-07,British Home Championship,Wales,Scotland,1.0,2.0,0,Other
216,1908-03-08,Friendly,Switzerland,France,1.0,2.0,1,Friendly
216,1908-03-08,Friendly,France,Switzerland,2.0,1.0,0,Friendly
217,1908-03-14,British Home Championship,Northern Ireland,Scotland,0.0,5.0,1,Other
217,1908-03-14,British Home Championship,Scotland,Northern Ireland,5.0,0.0,0,Other
218,1908-03-16,British Home Championship,Wales,England,1.0,7.0,1,Other
218,1908-03-16,British Home Championship,England,Wales,7.0,1.0,0,Other
219,1908-03-29,Friendly,Belgium,Netherlands,1.0,4.0,1,Friendly
219,1908-03-29,Friendly,Netherlands,Belgium,4.0,1.0,0,Friendly
220,1908-04-02,Muratti Vase,Guernsey,Alderney,3.0,0.0,0,Other
220,1908-04-02,Muratti Vase,Alderney,Guernsey,0.0,3.0,0,Other
221,1908-04-04,British Home Championship,Scotland,England,1.0,1.0,1,Other
221,1908-04-04,British Home Championship,England,Scotland,1.0,1.0,0,Other
222,1908-04-05,Friendly,Hungary,Czechoslovakia,5.0,2.0,1,Friendly
222,1908-04-05,Friendly,Czechoslovakia,Hungary,2.0,5.0,0,Friendly
223,1908-04-05,Friendly,Switzerland,Germany,5.0,3.0,1,Friendly
223,1908-04-05,Friendly,Germany,Switzerland,3.0,5.0,0,Friendly
224,1908-04-09,Muratti Vase,Guernsey,Jersey,0.0,4.0,1,Other
224,1908-04-09,Muratti Vase,Jersey,Guernsey,4.0,0.0,0,Other
225,1908-04-11,British Home Championship,Wales,Northern Ireland,0.0,1.0,1,Other
225,1908-04-11,British Home Championship,Northern Ireland,Wales,1.0,0.0,0,Other
226,1908-04-12,Friendly,France,Belgium,1.0,2.0,1,Friendly
226,1908-04-12,Friendly,Belgium,France,2.0,1.0,0,Friendly
227,1908-04-26,Friendly,Netherlands,Belgium,3.0,1.0,1,Friendly
227,1908-04-26,Friendly,Belgium,Netherlands,1.0,3.0,0,Friendly
228,1908-05-03,Friendly,Austria,Hungary,4.0,0.0,1,Friendly
228,1908-05-03,Friendly,Hungary,Austria,0.0,4.0,0,Friendly
229,1908-05-10,Friendly,Netherlands,France,4.0,1.0,1,Friendly
229,1908-05-10,Friendly,France,Netherlands,1.0,4.0,0,Friendly
230,1908-06-06,Friendly,Austria,England,1.0,6.0,1,Friendly
230,1908-06-06,Friendly,England,Austria,6.0,1.0,0,Friendly
231,1908-06-07,Friendly,Austria,Germany,3.0,2.0,1,Friendly
231,1908-06-07,Friendly,Germany,Austria,2.0,3.0,0,Friendly
232,1908-06-08,Friendly,Austria,England,1.0,11.0,1,Friendly
232,1908-06-08,Friendly,England,Austria,11.0,1.0,0,Friendly
233,1908-06-10,Friendly,Hungary,England,0.0,7.0,1,Friendly
233,1908-06-10,Friendly,England,Hungary,7.0,0.0,0,Friendly
234,1908-06-13,Friendly,Czechoslovakia,England,0.0,4.0,1,Friendly
234,1908-06-13,Friendly,England,Czechoslovakia,4.0,0.0,0,Friendly
235,1908-07-12,Friendly,Sweden,Norway,11.0,3.0,1,Friendly
235,1908-07-12,Friendly,Norway,Sweden,3.0,11.0,0,Friendly
236,1908-08-15,Copa Lipton,Uruguay,Argentina,2.0,2.0,1,Other
236,1908-08-15,Copa Lipton,Argentina,Uruguay,2.0,2.0,0,Other
237,1908-09-13,Copa Newton,Argentina,Uruguay,2.0,1.0,1,Other
237,1908-09-13,Copa Newton,Uruguay,Argentina,1.0,2.0,0,Other
238,1908-10-04,Copa Premio Honor Argentino,Argentina,Uruguay,0.0,1.0,1,Other
238,1908-10-04,Copa Premio Honor Argentino,Uruguay,Argentina,1.0,0.0,0,Other
239,1908-10-22,Olympic Games,France,Denmark,1.0,17.0,0,Other
239,1908-10-22,Olympic Games,Denmark,France,17.0,1.0,0,Other
240,1908-10-23,Olympic Games,Netherlands,Sweden,2.0,0.0,0,Other
240,1908-10-23,Olympic Games,Sweden,Netherlands,0.0,2.0,0,Other
241,1908-10-25,Friendly,Netherlands,Sweden,5.0,3.0,1,Friendly
241,1908-10-25,Friendly,Sweden,Netherlands,3.0,5.0,0,Friendly
242,1908-10-26,Friendly,Belgium,Sweden,2.0,1.0,1,Friendly
242,1908-10-26,Friendly,Sweden,Belgium,1.0,2.0,0,Friendly
243,1908-11-01,Friendly,Hungary,Austria,5.0,3.0,1,Friendly
243,1908-11-01,Friendly,Austria,Hungary,3.0,5.0,0,Friendly
244,1909-02-13,British Home Championship,England,Northern Ireland,4.0,0.0,1,Other
244,1909-02-13,British Home Championship,Northern Ireland,England,0.0,4.0,0,Other
245,1909-03-01,British Home Championship,Wales,Scotland,3.0,2.0,1,Other
245,1909-03-01,British Home Championship,Scotland,Wales,2.0,3.0,0,Other
246,1909-03-15,British Home Championship,England,Wales,2.0,0.0,1,Other
246,1909-03-15,British Home Championship,Wales,England,0.0,2.0,0,Other
247,1909-03-15,British Home Championship,Scotland,Northern Ireland,5.0,0.0,1,Other
247,1909-03-15,British Home Championship,Northern Ireland,Scotland,0.0,5.0,0,Other
248,1909-03-18,Muratti Vase,Guernsey,Jersey,3.0,0.0,1,Other
248,1909-03-18,Muratti Vase,Jersey,Guernsey,0.0,3.0,0,Other
249,1909-03-20,British Home Championship,Northern Ireland,Wales,2.0,3.0,1,Other
249,1909-03-20,British Home Championship,Wales,Northern Ireland,3.0,2.0,0,Other
250,1909-03-21,Friendly,Belgium,Netherlands,1.0,4.0,1,Friendly
250,1909-03-21,Friendly,Netherlands,Belgium,4.0,1.0,0,Friendly
251,1909-03-25,Muratti Vase,Guernsey,Alderney,2.0,0.0,0,Other
251,1909-03-25,Muratti Vase,Alderney,Guernsey,0.0,2.0,0,Other
252,1909-04-03,British Home Championship,England,Scotland,2.0,0.0,1,Other
252,1909-04-03,British Home Championship,Scotland,England,0.0,2.0,0,Other
253,1909-04-04,Friendly,Germany,Switzerland,1.0,0.0,1,Friendly
253,1909-04-04,Friendly,Switzerland,Germany,0.0,1.0,0,Friendly
254,1909-04-04,Friendly,Hungary,Germany,3.0,3.0,1,Friendly
254,1909-04-04,Friendly,Germany,Hungary,3.0,3.0,0,Friendly
255,1909-04-25,Friendly,Netherlands,Belgium,4.0,1.0,1,Friendly
255,1909-04-25,Friendly,Belgium,Netherlands,1.0,4.0,0,Friendly
256,1909-05-02,Friendly,Austria,Hungary,3.0,4.0,1,Friendly
256,1909-05-02,Friendly,Hungary,Austria,4.0,3.0,0,Friendly
257,1909-05-09,Friendly,Belgium,France,5.0,2.0,1,Friendly
257,1909-05-09,Friendly,France,Belgium,2.0,5.0,0,Friendly
258,1909-05-29,Friendly,Hungary,England,2.0,4.0,1,Friendly
258,1909-05-29,Friendly,England,Hungary,4.0,2.0,0,Friendly
259,1909-05-30,Friendly,Hungary,Austria,1.0,1.0,1,Friendly
259,1909-05-30,Friendly,Austria,Hungary,1.0,1.0,0,Friendly
260,1909-05-31,Friendly,Hungary,England,2.0,8.0,1,Friendly
260,1909-05-31,Friendly,England,Hungary,8.0,2.0,0,Friendly
261,1909-06-01,Friendly,Austria,England,1.0,8.0,1,Friendly
261,1909-06-01,Friendly,England,Austria,8.0,1.0,0,Friendly
262,1909-08-15,Copa Lipton,Argentina,Uruguay,2.0,1.0,1,Other
262,1909-08-15,Copa Lipton,Uruguay,Argentina,1.0,2.0,0,Other
263,1909-09-19,Copa Newton,Uruguay,Argentina,2.0,2.0,1,Other
263,1909-09-19,Copa Newton,Argentina,Uruguay,2.0,2.0,0,Other
264,1909-10-10,Copa Premio Honor Argentino,Argentina,Uruguay,3.0,1.0,1,Other
264,1909-10-10,Copa Premio Honor Argentino,Uruguay,Argentina,1.0,3.0,0,Other
265,1909-11-07,Friendly,Hungary,Austria,2.0,2.0,1,Friendly
265,1909-11-07,Friendly,Austria,Hungary,2.0,2.0,0,Friendly
266,1910-02-12,British Home Championship,Northern Ireland,England,1.0,1.0,1,Other
266,1910-02-12,British Home Championship,England,Northern Ireland,1.0,1.0,0,Other
267,1910-03-05,British Home Championship,Scotland,Wales,1.0,0.0,1,Other
267,1910-03-05,British Home Championship,Wales,Scotland,0.0,1.0,0,Other
268,1910-03-13,Friendly,Belgium,Netherlands,3.0,2.0,1,Friendly
268,1910-03-13,Friendly,Netherlands,Belgium,2.0,3.0,0,Friendly
269,1910-03-14,British Home Championship,Wales,England,0.0,1.0,1,Other
269,1910-03-14,British Home Championship,England,Wales,1.0,0.0,0,Other
270,1910-03-19,British Home Championship,Northern Ireland,Scotland,1.0,0.0,1,Other
270,1910-03-19,British Home Championship,Scotland,Northern Ireland,0.0,1.0,0,Other
271,1910-04-02,British Home Championship,Scotland,England,2.0,0.0,1,Other
271,1910-04-02,British Home Championship,England,Scotland,0.0,2.0,0,Other
272,1910-04-03,Friendly,France,Belgium,0.0,4.0,1,Friendly
272,1910-04-03,Friendly,Belgium,France,4.0,0.0,0,Friendly
273,1910-04-03,Friendly,Switzerland,Germany,2.0,3.0,1,Friendly
273,1910-04-03,Friendly,Germany,Switzerland,3.0,2.0,0,Friendly
274,1910-04-07,Muratti Vase,Jersey,Alderney,7.0,1.0,1,Other
274,1910-04-07,Muratti Vase,Alderney,Jersey,1.0,7.0,0,Other
275,1910-04-10,Friendly,Netherlands,Belgium,7.0,0.0,1,Friendly
275,1910-04-10,Friendly,Belgium,Netherlands,0.0,7.0,0,Friendly
276,1910-04-11,British Home Championship,Wales,Northern Ireland,4.0,1.0,1,Other
276,1910-04-11,British Home Championship,Northern Ireland,Wales,1.0,4.0,0,Other
277,1910-04-21,Muratti Vase,Guernsey,Jersey,2.0,3.0,1,Other
277,1910-04-21,Muratti Vase,Jersey,Guernsey,3.0,2.0,0,Other
278,1910-04-24,Friendly,Netherlands,Germany,4.0,2.0,1,Friendly
278,1910-04-24,Friendly,Germany,Netherlands,2.0,4.0,0,Friendly
279,1910-05-01,Friendly,Austria,Hungary,2.0,1.0,1,Friendly
279,1910-05-01,Friendly,Hungary,Austria,1.0,2.0,0,Friendly
280,1910-05-15,Friendly,Italy,France,6.0,2.0,1,Friendly
280,1910-05-15,Friendly,France,Italy,2.0,6.0,0,Friendly
281,1910-05-16,Friendly,Germany,Belgium,0.0,3.0,1,Friendly
281,1910-05-16,Friendly,Belgium,Germany,3.0,0.0,0,Friendly
282,1910-05-26,Friendly,Hungary,Italy,6.0,1.0,1,Friendly
282,1910-05-26,Friendly,Italy,Hungary,1.0,6.0,0,Friendly
283,1910-05-27,Friendly,Argentina,Chile,3.0,1.0,1,Friendly
283,1910-05-27,Friendly,Chile,Argentina,1.0,3.0,0,Friendly
284,1910-05-29,Friendly,Chile,Uruguay,0.0,3.0,0,Friendly
284,1910-05-29,Friendly,Uruguay,Chile,3.0,0.0,0,Friendly
285,1910-06-05,Friendly,Argentina,Chile,5.0,1.0,1,Friendly
285,1910-06-05,Friendly,Chile,Argentina,1.0,5.0,0,Friendly
286,1910-06-12,Friendly,Argentina,Uruguay,4.0,1.0,1,Friendly
286,1910-06-12,Friendly,Uruguay,Argentina,1.0,4.0,0,Friendly
287,1910-08-15,Copa Lipton,Uruguay,Argentina,3.0,1.0,1,Other
287,1910-08-15,Copa Lipton,Argentina,Uruguay,1.0,3.0,0,Other
288,1910-09-11,Friendly,Norway,Sweden,0.0,4.0,1,Friendly
288,1910-09-11,Friendly,Sweden,Norway,4.0,0.0,0,Friendly
289,1910-09-11,Friendly,Chile,Argentina,0.0,3.0,1,Friendly
289,1910-09-11,Friendly,Argentina,Chile,3.0,0.0,0,Friendly
290,1910-10-16,Friendly,Germany,Netherlands,1.0,2.0,1,Friendly
290,1910-10-16,Friendly,Netherlands,Germany,2.0,1.0,0,Friendly
291,1910-10-16,Friendly,Russia,Czechoslovakia,5.0,4.0,1,Friendly
291,1910-10-16,Friendly,Czechoslovakia,Russia,4.0,5.0,0,Friendly
292,1910-10-23,Friendly,Russia,Czechoslovakia,1.0,0.0,1,Friendly
292,1910-10-23,Friendly,Czechoslovakia,Russia,0.0,1.0,0,Friendly
293,1910-11-06,Friendly,Hungary,Austria,3.0,0.0,1,Friendly
293,1910-11-06,Friendly,Austria,Hungary,0.0,3.0,0,Friendly
294,1910-11-13,Copa Premio Honor Argentino,Argentina,Uruguay,1.0,1.0,1,Other
294,1910-11-13,Copa Premio Honor Argentino,Uruguay,Argentina,1.0,1.0,0,Other
295,1910-11-27,Copa Premio Honor Argentino,Argentina,Uruguay,2.0,6.0,1,Other
295,1910-11-27,Copa Premio Honor Argentino,Uruguay,Argentina,6.0,2.0,0,Other
296,1911-01-01,Friendly,France,Hungary,0.0,3.0,1,Friendly
296,1911-01-01,Friendly,Hungary,France,3.0,0.0,0,Friendly
297,1911-01-06,Friendly,Italy,Hungary,0.0,1.0,1,Friendly
297,1911-01-06,Friendly,Hungary,Italy,1.0,0.0,0,Friendly
298,1911-01-08,Friendly,Switzerland,Hungary,2.0,0.0,1,Friendly
298,1911-01-08,Friendly,Hungary,Switzerland,0.0,2.0,0,Friendly
299,1911-01-28,British Home Championship,Northern Ireland,Wales,1.0,2.0,1,Other
299,1911-01-28,British Home Championship,Wales,Northern Ireland,2.0,1.0,0,Other
300,1911-02-11,British Home Championship,England,Northern Ireland,2.0,1.0,1,Other
300,1911-02-11,British Home Championship,Northern Ireland,England,1.0,2.0,0,Other
301,1911-03-06,British Home Championship,Wales,Scotland,2.0,2.0,1,Other
301,1911-03-06,British Home Championship,Scotland,Wales,2.0,2.0,0,Other
302,1911-03-13,British Home Championship,England,Wales,3.0,0.0,1,Other
302,1911-03-13,British Home Championship,Wales,England,0.0,3.0,0,Other
303,1911-03-18,British Home Championship,Scotland,Northern Ireland,2.0,0.0,1,Other
303,1911-03-18,British Home Championship,Northern Ireland,Scotland,0.0,2.0,0,Other
304,1911-03-19,Friendly,Belgium,Netherlands,1.0,5.0,1,Friendly
304,1911-03-19,Friendly,Netherlands,Belgium,5.0,1.0,0,Friendly
305,1911-03-26,Friendly,Germany,Switzerland,6.0,2.0,1,Friendly
305,1911-03-26,Friendly,Switzerland,Germany,2.0,6.0,0,Friendly
306,1911-04-01,British Home Championship,England,Scotland,1.0,1.0,1,Other
306,1911-04-01,British Home Championship,Scotland,England,1.0,1.0,0,Other
307,1911-04-02,Friendly,Netherlands,Belgium,3.0,1.0,1,Friendly
307,1911-04-02,Friendly,Belgium,Netherlands,1.0,3.0,0,Friendly
308,1911-04-09,Friendly,France,Italy,2.0,2.0,1,Friendly
308,1911-04-09,Friendly,Italy,France,2.0,2.0,0,Friendly
309,1911-04-20,Muratti Vase,Guernsey,Alderney,2.0,1.0,1,Other
309,1911-04-20,Muratti Vase,Alderney,Guernsey,1.0,2.0,0,Other
310,1911-04-23,Friendly,Belgium,Germany,2.0,1.0,1,Friendly
310,1911-04-23,Friendly,Germany,Belgium,1.0,2.0,0,Friendly
311,1911-04-23,Friendly,Switzerland,France,5.0,2.0,1,Friendly
311,1911-04-23,Friendly,France,Switzerland,2.0,5.0,0,Friendly
312,1911-04-27,Muratti Vase,Jersey,Guernsey,4.0,1.0,1,Other
312,1911-04-27,Muratti Vase,Guernsey,Jersey,1.0,4.0,0,Other
313,1911-04-30,Friendly,Belgium,France,7.0,1.0,1,Friendly
313,1911-04-30,Friendly,France,Belgium,1.0,7.0,0,Friendly
314,1911-05-07,Friendly,Austria,Hungary,3.0,1.0,1,Friendly
314,1911-05-07,Friendly,Hungary,Austria,1.0,3.0,0,Friendly
315,1911-05-07,Friendly,Italy,Switzerland,2.0,2.0,1,Friendly
315,1911-05-07,Friendly,Switzerland,Italy,2.0,2.0,0,Friendly
316,1911-05-21,Friendly,Switzerland,Italy,3.0,0.0,1,Friendly
316,1911-05-21,Friendly,Italy,Switzerland,0.0,3.0,0,Friendly
317,1911-06-18,Friendly,Sweden,Germany,2.0,4.0,1,Friendly
317,1911-06-18,Friendly,Germany,Sweden,4.0,2.0,0,Friendly
318,1911-08-15,Copa Lipton,Argentina,Uruguay,0.0,2.0,1,Other
318,1911-08-15,Copa Lipton,Uruguay,Argentina,2.0,0.0,0,Other
319,1911-09-17,Friendly,Sweden,Norway,4.0,1.0,1,Friendly
319,1911-09-17,Friendly,Norway,Sweden,1.0,4.0,0,Friendly
320,1911-09-17,Copa Newton,Uruguay,Argentina,2.0,3.0,1,Other
320,1911-09-17,Copa Newton,Argentina,Uruguay,3.0,2.0,0,Other
321,1911-10-08,Copa Premio Honor Uruguayo,Uruguay,Argentina,1.0,1.0,1,Other
321,1911-10-08,Copa Premio Honor Uruguayo,Argentina,Uruguay,1.0,1.0,0,Other
322,1911-10-09,Friendly,Germany,Austria,1.0,2.0,1,Friendly
322,1911-10-09,Friendly,Austria,Germany,2.0,1.0,0,Friendly
323,1911-10-22,Friendly,Finland,Sweden,2.0,5.0,1,Friendly
323,1911-10-22,Friendly,Sweden,Finland,5.0,2.0,0,Friendly
324,1911-10-22,Copa Premio Honor Argentino,Argentina,Uruguay,2.0,0.0,1,Other
324,1911-10-22,Copa Premio Honor Argentino,Uruguay,Argentina,0.0,2.0,0,Other
325,1911-10-29,Friendly,Germany,Sweden,1.0,3.0,1,Friendly
325,1911-10-29,Friendly,Sweden,Germany,3.0,1.0,0,Friendly
326,1911-10-29,Friendly,Hungary,Switzerland,9.0,0.0,1,Friendly
